occupancy,ILP,intensity,reuse_ratio,ld_coalesce,L2_hit_rate,L1_hit_rate,branch_eff,pwr_avg
0.060357,2.16,5.84,0.01,0.09,99.0,32.53,100.0,46.444
0.10995,20.39,1.08,0.43,0.09,97.38,0.9,99.51,62.66
0.071725,2.45,0.84,0.95,0.1,97.63,5.39,99.86,58.797
0.305851,8.28,0.58,0.34,0.11,100.0,12.52,99.94,49.362
0.148289,1.16,1.95,2.38,0.08,94.39,0.8,99.92,55.685
0.071085,2.94,3.3,2.23,0.08,100.0,10.68,98.47,61.363
0.134984,14.14,1.81,1.15,0.07,100.0,19.18,99.39,62.868
0.093694,3.03,1.17,1.45,0.06,95.14,16.14,99.95,48.547
0.216445,11.1,3.14,0.01,0.08,97.03,19.36,99.96,56.522
0.11022,3.75,0.67,0.56,0.1,93.69,9.02,99.15,62.78
0.386875,6.87,0.89,0.94,0.1,100.0,15.75,99.71,56.155
0.075151,10.52,2.52,2.2,0.12,99.72,23.35,99.06,46.444
0.017181,7.91,3.96,0.33,0.1,83.61,2.62,99.1,55.712
0.016021,2.4,1.34,0.01,0.07,97.89,33.76,99.8,52.641
0.049471,0.63,2.76,0.96,0.08,98.68,15.76,99.66,56.134
0.23006,2.46,1.32,0.01,0.1,90.72,18.47,99.42,55.114
0.070236,9.29,3.6,0.73,0.08,99.92,16.17,100.0,55.424
0.105045,11.07,1.24,0.01,0.11,100.0,23.58,99.96,56.467
0.276371,3.9,3.77,1.08,0.15,92.03,21.06,98.61,56.472
0.493527,20.39,1.85,0.79,0.18,95.37,16.9,99.71,48.214
0.215819,7.12,3.49,0.23,0.08,96.97,14.17,99.91,63.23
0.087187,5.07,2.74,1.8,0.09,79.67,26.46,100.0,57.92
0.257687,9.23,1.14,0.41,0.15,100.0,21.81,99.88,60.723
0.023572,3.4,3.19,0.01,0.15,98.46,17.24,100.0,56.55
0.216291,1.64,0.52,0.2,0.2,95.49,18.43,99.93,54.137
0.206771,20.39,1.49,0.01,0.11,89.96,9.61,100.0,50.952
0.072424,20.39,2.8,0.69,0.1,96.14,21.93,100.0,54.428
0.243332,5.66,2.28,0.93,0.11,97.41,22.71,99.84,47.536
0.016021,0.63,5.14,0.47,0.06,99.65,19.98,99.96,52.679
0.493527,5.95,1.09,2.15,0.18,85.52,1.48,99.91,46.48
0.087993,12.24,0.77,0.03,0.08,72.21,16.31,100.0,46.444
0.143703,2.33,1.36,0.66,0.11,100.0,12.83,99.62,54.406
0.084869,2.64,0.01,5.3,0.11,94.94,19.59,99.9,56.737
0.199921,17.82,1.86,2.5,0.12,97.99,10.25,99.84,56.088
0.110986,3.52,5.0,0.97,0.18,96.97,0.8,99.97,60.322
0.219271,4.11,0.87,0.01,0.12,99.09,16.54,99.92,61.012
0.087466,10.69,3.03,0.05,0.21,93.34,23.77,100.0,50.431
0.482155,6.24,4.84,0.2,0.2,100.0,20.93,100.0,63.957
0.290411,1.26,0.31,3.81,0.09,95.81,14.05,99.93,60.12
0.16882,6.93,0.89,0.98,0.1,100.0,23.29,99.56,57.953
0.028017,0.63,1.17,0.99,0.14,99.76,9.23,98.92,56.812
0.099809,12.38,0.42,0.01,0.17,96.34,36.16,99.85,55.677
0.192322,2.65,1.31,0.39,0.06,82.94,14.91,99.92,50.705
0.055943,6.24,1.64,0.22,0.15,82.71,33.07,99.96,48.771
0.116832,2.83,2.35,0.01,0.1,100.0,28.85,100.0,54.107
0.067641,10.85,0.39,0.59,0.09,99.57,0.8,99.48,59.052
0.019374,3.52,0.46,2.62,0.06,99.7,1.35,100.0,55.493
0.066518,20.39,0.78,2.22,0.13,93.96,15.57,100.0,61.598
0.178041,18.26,2.52,0.01,0.09,99.09,6.52,99.65,49.99
0.081314,20.39,4.47,0.88,0.07,100.0,24.71,99.7,59.988
0.493527,3.39,0.94,0.8,0.06,100.0,16.72,99.85,60.479
0.409431,1.77,0.3,1.06,0.12,76.45,16.77,99.4,63.237
0.493527,14.67,0.01,0.07,0.1,100.0,27.01,99.98,62.043
0.20478,10.25,3.94,0.01,0.2,99.48,13.57,100.0,49.274
0.061771,16.54,2.73,1.38,0.06,100.0,20.53,99.87,64.08
0.206316,2.58,2.2,0.01,0.08,97.65,28.51,99.89,58.537
0.156601,9.2,4.53,1.54,0.19,94.13,13.99,99.89,56.715
0.053552,3.36,1.07,2.48,0.17,98.91,13.14,100.0,46.444
0.031789,3.29,0.32,0.32,0.13,94.43,0.8,99.42,60.934
0.247508,20.39,5.16,3.83,0.11,98.94,14.61,99.6,54.994
0.227656,7.74,0.7,1.13,0.11,100.0,3.99,99.9,59.439
0.082153,3.77,1.52,6.63,0.18,100.0,13.53,100.0,48.075
0.096811,2.97,0.5,0.77,0.16,94.26,33.31,99.85,55.726
0.215445,10.36,2.12,0.01,0.09,100.0,13.04,98.77,60.517
0.098531,20.39,4.04,0.32,0.06,99.55,13.02,99.57,60.331
0.057361,9.19,0.87,0.31,0.06,98.92,3.7,99.13,56.249
0.070417,0.95,0.85,0.47,0.06,96.9,14.74,99.78,64.08
0.111348,4.42,0.28,0.54,0.06,99.92,12.97,99.29,46.444
0.205035,3.59,5.73,0.58,0.11,94.28,11.41,99.84,55.534
0.061283,16.73,1.09,7.09,0.09,99.35,21.91,99.95,48.458
0.17495,5.23,1.02,0.89,0.11,100.0,23.24,98.44,58.665
0.019219,2.23,0.89,0.64,0.09,98.37,24.67,100.0,63.941
0.227323,11.16,3.76,0.16,0.12,99.4,16.51,99.83,62.056
0.493527,9.34,4.62,2.69,0.1,83.08,9.99,98.75,57.186
0.034952,12.19,1.42,0.01,0.09,97.35,3.53,99.37,47.967
0.488696,3.24,0.43,2.64,0.15,94.67,8.8,99.13,47.966
0.05693,1.33,1.94,0.01,0.09,100.0,16.18,99.96,56.079
0.070846,10.56,0.01,0.34,0.11,76.77,0.8,99.95,51.106
0.016021,6.53,1.37,1.53,0.08,91.43,22.61,98.51,49.032
0.090719,4.27,1.2,3.6,0.08,99.23,42.42,99.9,51.379
0.493527,2.35,1.75,4.63,0.06,94.62,33.02,98.94,46.444
0.493527,1.76,2.86,0.01,0.07,99.9,7.66,100.0,48.961
0.062147,6.72,6.19,10.21,0.19,81.26,17.47,99.82,62.78
0.251742,9.85,1.33,1.22,0.21,93.35,2.65,99.89,61.833
0.069328,7.42,1.05,2.02,0.13,77.14,16.9,99.46,63.744
0.064115,7.94,2.46,9.34,0.1,70.42,16.61,99.96,50.951
0.060026,11.21,4.42,0.34,0.13,93.84,0.8,99.97,61.131
0.254675,5.55,5.82,0.01,0.14,100.0,42.42,99.95,48.056
0.16371,7.12,1.04,0.35,0.1,95.34,8.57,99.91,59.507
0.348752,4.95,2.12,1.11,0.07,98.8,0.8,99.88,64.08
0.071035,1.74,5.0,1.41,0.06,99.7,14.29,99.74,46.444
0.197885,6.84,0.62,1.61,0.07,86.55,19.09,100.0,54.929
0.071279,6.35,4.15,0.4,0.11,100.0,14.32,99.87,46.444
0.289017,1.95,2.48,0.87,0.18,99.27,8.35,99.47,53.952
0.468414,4.97,0.65,0.6,0.09,90.16,2.61,99.93,53.862
0.105613,15.66,1.67,1.49,0.17,100.0,32.5,99.92,47.703
0.111133,20.39,2.58,2.75,0.25,95.08,19.35,99.66,57.551
0.061697,8.23,1.32,0.43,0.09,99.79,35.62,100.0,47.057
0.075373,9.2,3.9,2.28,0.07,97.15,3.66,100.0,46.444
0.089862,16.38,2.78,0.01,0.14,98.35,9.61,99.98,58.772
0.089888,6.81,1.09,6.93,0.15,98.15,23.38,100.0,60.382
0.069914,10.66,0.78,0.01,0.12,98.42,11.43,99.96,54.655
0.232509,9.76,1.13,0.84,0.07,97.81,1.58,99.4,49.113
0.454012,3.26,4.46,0.01,0.17,100.0,0.8,99.62,46.444
0.181451,3.74,1.7,0.33,0.21,78.46,2.32,100.0,59.081
0.152781,13.49,4.98,0.77,0.08,88.92,16.21,99.94,63.167
0.144815,11.77,2.37,6.68,0.2,96.45,25.83,99.73,49.657
0.034998,6.2,0.45,4.74,0.08,95.89,27.91,99.05,55.74
0.245757,6.73,3.41,1.16,0.11,100.0,18.76,98.61,46.444
0.077741,10.77,0.84,1.26,0.06,95.97,16.76,100.0,54.51
0.067434,2.73,3.04,0.01,0.1,89.17,30.07,98.52,53.17
0.475888,6.76,0.51,0.01,0.08,94.13,5.9,99.7,62.959
0.141874,3.75,2.97,0.64,0.13,100.0,24.13,99.79,53.689
0.153775,0.63,1.24,0.43,0.15,100.0,27.49,99.97,47.712
0.019937,8.44,1.13,0.39,0.1,89.84,6.31,99.99,64.08
0.162817,7.26,0.52,0.01,0.25,99.62,20.44,99.84,64.08
0.133156,1.23,1.74,1.23,0.1,98.17,0.8,100.0,64.08
0.493527,11.04,0.7,0.31,0.11,100.0,8.27,99.99,50.538
0.068627,10.7,0.76,2.31,0.17,97.19,22.09,99.8,49.509
0.052957,2.88,2.18,0.01,0.19,66.42,7.97,99.52,54.432
0.300437,7.02,2.33,0.01,0.06,97.64,25.73,100.0,57.275
0.089899,9.04,1.66,0.68,0.06,98.91,15.64,99.14,53.805
0.493527,3.27,1.23,4.33,0.15,92.14,27.26,100.0,63.267
0.054,3.05,0.97,0.05,0.18,96.61,6.5,100.0,60.769
0.053241,4.08,1.13,0.03,0.11,95.59,0.8,100.0,52.591
0.103298,2.45,1.3,10.1,0.07,89.59,18.73,99.92,51.346
0.245009,7.7,2.09,0.01,0.08,100.0,25.02,100.0,53.582
0.072327,1.95,0.97,0.68,0.13,97.04,20.84,99.97,64.08
0.283565,6.38,0.89,0.06,0.06,97.43,4.24,99.92,46.444
0.040916,13.6,0.01,2.33,0.17,98.51,0.8,99.44,61.575
0.219391,3.11,3.78,3.64,0.06,100.0,0.8,99.91,58.63
0.082729,18.75,2.52,0.63,0.09,86.48,11.74,99.6,63.438
0.204384,20.05,3.88,0.01,0.08,99.44,18.41,99.84,64.08
0.285824,11.69,1.56,0.26,0.14,99.23,15.56,99.6,54.81
0.092468,7.49,1.2,10.64,0.07,94.89,22.96,100.0,59.921
0.056945,3.89,0.5,1.11,0.1,100.0,0.8,99.92,46.444
0.037425,9.91,2.12,0.04,0.06,95.84,18.32,99.98,55.337
0.274726,10.67,0.74,0.46,0.1,100.0,0.8,99.92,64.08
0.190654,8.3,1.18,0.57,0.16,98.14,2.45,99.84,54.512
0.016021,7.52,0.85,10.42,0.16,92.83,35.11,99.85,61.707
0.019384,7.99,1.23,0.38,0.11,97.36,30.74,99.99,59.7
0.01648,10.6,0.68,0.65,0.1,99.02,27.41,99.85,60.456
0.227693,8.47,2.25,0.18,0.13,100.0,23.2,99.92,56.503
0.231269,20.39,1.91,0.01,0.14,58.52,0.8,99.39,63.739
0.310354,5.17,0.01,1.3,0.13,97.74,14.24,100.0,60.223
0.074657,1.29,0.25,0.75,0.12,80.25,29.58,99.65,62.176
0.380281,2.52,2.26,0.02,0.13,96.62,0.8,99.49,54.081
0.017056,4.05,1.09,2.61,0.13,98.21,24.7,99.87,47.352
0.244336,5.04,0.75,1.44,0.09,98.24,22.97,99.51,57.013
0.113133,6.25,1.83,0.01,0.18,100.0,15.71,99.96,50.482
0.493527,5.52,5.31,0.18,0.1,95.32,16.02,100.0,57.449
0.240306,7.14,2.07,0.17,0.1,95.28,18.65,99.78,60.053
0.271371,7.98,4.33,1.02,0.09,95.91,31.99,99.96,46.579
0.028723,2.74,1.81,0.01,0.14,94.52,12.76,100.0,48.229
0.027619,2.94,0.62,0.18,0.18,91.81,5.26,100.0,46.773
0.371759,20.39,5.25,1.22,0.06,95.95,12.89,99.96,55.076
0.310086,2.27,0.58,4.86,0.18,93.21,34.16,99.82,59.1
0.098347,12.09,2.38,0.01,0.21,77.93,0.8,99.96,55.637
0.263992,1.59,1.97,2.16,0.09,100.0,13.93,99.92,47.657
0.097375,2.84,0.51,10.21,0.11,77.04,11.83,99.31,50.243
0.062173,2.57,1.18,0.15,0.06,97.62,35.31,99.5,46.609
0.016021,9.89,2.28,0.01,0.12,98.19,1.68,99.89,56.33
0.354067,5.15,0.62,0.3,0.08,100.0,22.8,99.88,48.993
0.213737,11.24,2.28,8.29,0.06,98.61,27.19,99.86,53.181
0.11641,1.76,5.07,0.01,0.08,93.35,11.39,99.02,54.807
0.016021,0.78,2.78,0.38,0.12,94.73,16.6,99.91,52.923
0.493527,9.98,4.41,0.88,0.08,100.0,14.82,100.0,60.856
0.096819,6.32,3.56,2.39,0.13,91.03,13.72,98.87,57.952
0.289482,2.06,2.95,0.43,0.14,93.32,33.44,99.88,47.241
0.085362,10.72,4.84,0.71,0.18,91.3,0.8,99.9,49.573
0.067769,3.82,1.98,2.7,0.17,94.63,14.32,99.97,47.659
0.077919,10.39,0.94,0.13,0.24,89.46,21.41,98.85,47.554
0.033612,3.74,0.94,0.8,0.11,96.4,1.42,99.95,54.931
0.016021,1.6,4.21,0.25,0.08,94.89,26.61,99.96,46.444
0.061639,3.25,0.49,1.04,0.06,84.77,16.41,99.85,56.831
0.029438,11.99,0.92,1.64,0.16,100.0,1.21,99.97,53.561
0.145573,6.3,1.65,0.01,0.15,94.62,33.4,99.5,56.471
0.103877,20.39,0.01,0.01,0.11,100.0,18.62,100.0,48.518
0.118919,2.44,1.16,0.7,0.1,97.06,14.05,99.97,49.42
0.055746,8.22,2.48,0.85,0.12,98.54,19.38,100.0,58.315
0.3919,9.48,0.26,0.01,0.17,96.19,20.48,99.08,49.171
0.476739,9.17,1.88,0.17,0.09,86.41,6.9,98.99,57.048
0.236464,1.92,0.71,1.19,0.23,97.67,22.26,99.91,57.217
0.084662,2.15,1.51,1.34,0.08,80.88,1.65,99.93,62.012
0.442952,5.97,4.98,0.08,0.17,85.3,10.81,99.39,49.177
0.083766,16.69,2.61,1.12,0.09,99.75,40.74,99.93,57.654
0.049144,1.46,4.36,2.89,0.08,100.0,16.03,99.88,61.185
0.143321,9.73,5.2,0.58,0.07,100.0,35.4,99.99,46.444
0.170243,4.15,2.68,0.33,0.22,96.98,33.77,100.0,57.235
0.283251,8.61,0.19,1.03,0.21,52.08,5.23,99.4,54.522
0.309523,7.86,0.93,0.01,0.17,97.9,7.09,99.41,55.986
0.076425,7.1,4.01,0.87,0.21,99.76,11.44,99.94,49.865
0.493527,3.9,0.01,8.44,0.14,94.37,18.39,99.3,50.652
0.111564,14.38,4.01,0.62,0.19,98.26,5.96,99.99,59.232
0.116421,2.67,1.01,0.01,0.14,97.09,13.66,98.44,48.502
0.076364,0.77,2.69,0.8,0.06,100.0,9.54,99.29,57.138
0.320204,1.06,3.04,0.33,0.2,97.19,23.83,100.0,56.669
0.239762,15.31,2.43,0.94,0.14,99.59,9.31,100.0,53.279
0.21098,13.74,5.08,1.05,0.21,99.47,26.69,100.0,58.134
0.052964,3.46,3.18,0.69,0.1,100.0,26.23,99.89,47.413
0.235828,4.09,3.12,0.05,0.07,100.0,6.95,99.87,55.105
0.165168,6.9,5.29,0.01,0.14,94.87,29.47,99.9,46.444
0.106482,4.18,5.57,0.74,0.14,100.0,30.19,99.88,54.441
0.065077,20.31,0.76,0.75,0.21,98.42,9.39,99.64,46.444
0.265326,10.57,4.57,0.01,0.14,96.4,9.39,98.89,61.717
0.085784,20.39,2.0,0.57,0.1,97.43,15.37,99.93,49.972
0.016021,0.63,1.13,0.97,0.08,96.31,26.66,99.97,54.08
0.304232,9.85,1.15,0.01,0.09,98.1,15.04,98.87,53.421
0.207193,10.84,0.89,1.19,0.14,96.81,13.95,99.69,56.554
0.301671,8.08,2.86,7.75,0.15,97.2,24.07,99.87,59.403
0.326475,11.02,3.13,0.42,0.1,97.43,3.61,98.48,60.316
0.141131,0.99,0.31,3.81,0.13,100.0,10.79,99.98,58.391
0.120159,10.17,0.41,2.43,0.06,98.8,0.8,100.0,62.443
0.175288,13.08,6.19,2.37,0.08,99.42,15.61,99.91,60.883
0.111509,6.01,0.24,0.09,0.15,94.91,10.61,99.77,64.08
0.241719,3.46,5.23,0.2,0.1,100.0,4.33,99.82,49.633
0.265025,0.63,3.02,0.23,0.07,91.23,19.5,99.79,52.494
0.18123,12.97,4.19,0.45,0.18,98.06,20.14,100.0,46.444
0.060447,7.26,2.43,0.01,0.08,98.44,28.42,99.04,55.856
0.272954,5.21,0.96,0.77,0.12,73.19,20.62,99.92,46.444
0.275567,3.54,2.28,0.01,0.09,100.0,32.36,99.93,61.95
0.150173,4.44,0.46,0.01,0.12,100.0,20.83,100.0,52.897
0.316808,20.39,0.51,0.01,0.15,96.31,7.39,99.45,61.817
0.216222,2.06,0.07,0.35,0.13,100.0,9.48,99.88,62.47
0.106606,2.09,0.07,0.01,0.2,97.7,1.6,99.98,55.403
0.076096,9.18,2.34,2.75,0.23,96.59,20.81,99.44,60.221
0.1409,11.9,4.95,0.76,0.25,100.0,9.0,99.46,59.039
0.078877,2.18,1.17,6.44,0.1,90.03,17.34,99.32,64.08
0.258456,2.95,0.75,0.15,0.2,92.22,9.04,99.9,50.918
0.276587,4.69,3.1,0.4,0.08,100.0,30.45,99.96,47.843
0.106767,9.1,0.64,0.74,0.22,94.73,14.09,99.91,53.451
0.300918,9.78,5.35,0.01,0.18,89.07,7.12,99.87,55.528
0.070128,1.85,1.22,0.33,0.1,93.19,27.56,99.32,64.08
0.121857,8.77,0.8,1.31,0.2,97.59,42.42,99.61,57.296
0.073107,2.9,1.75,0.01,0.14,96.07,20.09,99.98,53.352
0.016021,9.25,4.89,0.54,0.06,100.0,21.39,98.53,46.682
0.440037,1.44,5.23,0.63,0.23,99.81,0.8,100.0,58.949
0.034656,4.39,2.44,0.01,0.07,97.32,5.58,99.41,63.359
0.09014,2.8,0.6,1.31,0.16,97.67,15.42,100.0,58.638
0.206611,3.95,1.97,0.98,0.16,99.19,21.1,98.48,57.196
0.109515,5.65,1.94,2.25,0.09,97.86,0.8,100.0,46.444
0.149894,2.37,2.35,4.07,0.06,97.91,18.02,99.77,47.863
0.240211,0.63,4.17,0.66,0.12,98.41,0.8,98.95,52.042
0.40789,3.19,2.27,11.15,0.1,100.0,22.91,99.97,60.571
0.051015,3.73,2.39,0.56,0.11,80.04,15.93,100.0,59.442
0.493527,11.3,6.08,0.54,0.09,77.47,4.72,99.47,62.645
0.049233,13.96,1.23,1.8,0.13,97.33,13.25,99.89,48.471
0.037371,3.62,1.79,0.68,0.1,100.0,26.46,99.41,46.444
0.026716,1.31,1.73,1.26,0.06,96.47,5.71,99.86,59.981
0.487254,10.34,3.02,0.01,0.19,95.67,14.22,99.94,53.096
0.087639,8.36,1.8,1.21,0.07,100.0,33.77,99.94,54.696
0.080602,20.39,2.04,1.01,0.12,96.77,30.99,99.23,55.149
0.326208,2.32,0.82,0.95,0.12,93.31,7.66,99.35,46.444
0.074098,3.23,2.72,0.6,0.11,70.28,0.8,99.93,46.444
0.32395,4.21,0.34,0.49,0.1,86.32,36.55,100.0,58.842
0.308817,13.31,2.27,0.43,0.08,88.2,10.99,99.96,46.587
0.432729,3.55,0.8,0.3,0.08,93.44,17.31,100.0,48.751
0.0793,3.06,0.84,0.43,0.1,97.61,6.89,99.8,57.117
0.28905,5.63,0.37,0.69,0.08,96.01,13.45,100.0,46.444
0.031053,10.24,4.21,0.01,0.19,98.21,22.95,99.97,64.08
0.101629,1.96,2.69,1.44,0.06,95.22,24.8,99.85,60.181
0.055462,3.17,5.37,8.03,0.12,96.9,11.43,99.89,54.194
0.144847,9.57,3.25,0.01,0.2,99.64,16.09,100.0,49.187
0.065528,2.54,1.35,2.2,0.09,98.71,0.8,99.97,61.041
0.016021,7.8,1.19,0.01,0.06,95.33,16.07,99.97,48.324
0.217239,9.57,0.45,0.3,0.14,91.08,2.25,99.97,56.73
0.173821,8.47,0.77,0.35,0.08,77.43,6.38,100.0,59.197
0.067487,4.95,0.54,0.01,0.08,99.33,30.88,100.0,46.444
0.094929,3.8,3.77,0.01,0.16,94.19,1.58,100.0,46.444
0.290087,3.23,1.35,0.8,0.21,98.12,9.74,99.76,56.899
0.279046,1.75,2.49,0.75,0.09,88.54,17.26,99.33,58.521
0.097959,5.07,0.65,0.93,0.19,98.51,0.8,99.83,61.546
0.077095,20.39,0.49,0.74,0.13,100.0,13.74,99.87,64.08
0.039332,20.39,0.74,1.05,0.18,97.78,18.66,99.43,51.393
0.157443,0.63,2.37,0.01,0.11,94.37,34.04,100.0,58.865
0.184323,9.69,0.44,0.97,0.19,99.74,12.01,99.26,60.511
0.06125,10.23,2.59,0.01,0.08,96.69,10.89,99.66,58.576
0.195842,12.15,2.52,2.78,0.13,98.71,0.8,100.0,55.237
0.077724,5.81,2.31,1.46,0.07,98.01,15.49,99.93,46.93
0.230678,0.63,1.15,0.01,0.11,95.03,30.11,99.87,54.778
0.493527,1.15,2.56,0.21,0.25,93.78,0.8,100.0,49.404
0.085437,20.39,5.8,0.99,0.17,100.0,17.73,99.34,64.08
0.299476,5.82,1.0,6.37,0.19,96.77,29.56,99.91,46.85
0.107474,2.48,1.63,6.74,0.07,79.85,19.78,98.81,58.904
0.176902,0.63,2.81,0.29,0.09,83.49,1.36,99.88,55.51
0.057412,3.64,2.86,1.06,0.12,97.08,18.83,99.99,51.957
0.16533,8.34,0.01,0.01,0.12,93.3,18.79,99.42,47.114
0.086188,9.76,1.32,0.94,0.09,86.4,11.27,98.97,57.44
0.154812,9.61,1.28,5.03,0.11,91.81,0.8,100.0,63.644
0.123408,5.95,3.62,2.89,0.09,100.0,17.49,99.91,57.343
0.016021,7.1,0.27,0.15,0.12,98.69,6.33,100.0,47.432
0.386176,3.71,0.25,0.01,0.21,97.65,22.95,100.0,53.263
0.285862,9.78,3.61,0.69,0.11,92.87,14.37,99.06,48.472
0.063744,16.3,0.59,1.0,0.1,71.37,19.65,99.99,61.703
0.080212,20.39,3.18,0.01,0.17,100.0,5.88,99.9,61.681
0.065569,2.02,0.01,0.01,0.1,100.0,32.54,99.85,62.378
0.038027,6.47,4.63,0.34,0.09,99.84,21.34,99.96,56.042
0.212862,5.38,1.27,1.01,0.21,92.47,33.25,99.89,64.08
0.199209,8.78,1.53,0.84,0.15,86.04,14.56,100.0,53.227
0.106968,3.97,6.19,0.77,0.12,100.0,14.41,99.2,58.11
0.239648,10.36,0.68,2.6,0.07,91.17,11.32,100.0,58.782
0.022629,2.93,2.01,0.65,0.16,99.34,20.83,99.86,49.597
0.118462,18.2,3.92,0.46,0.08,96.29,37.24,100.0,46.444
0.124543,20.39,3.23,6.86,0.09,99.02,18.79,99.84,53.162
0.030725,9.44,1.27,1.11,0.16,76.68,0.8,99.89,59.768
0.06759,9.1,4.23,0.5,0.06,99.91,10.79,100.0,59.807
0.086726,6.08,2.12,0.01,0.21,100.0,6.8,99.18,47.197
0.091525,3.24,0.01,0.22,0.08,97.12,31.67,99.94,62.049
0.253446,20.39,0.6,0.35,0.08,93.38,16.72,99.74,46.444
0.02119,10.87,0.46,0.01,0.2,98.72,11.86,99.66,61.272
0.227385,9.25,1.5,1.49,0.19,87.47,33.56,99.94,47.892
0.479646,6.16,0.99,7.91,0.07,100.0,0.8,98.64,56.906
0.108667,8.16,5.59,0.01,0.13,97.01,3.61,99.79,60.201
0.048685,0.63,2.89,0.01,0.09,91.87,25.1,100.0,46.974
0.315358,8.82,4.93,4.75,0.23,94.31,17.14,99.95,56.659
0.330809,20.28,0.2,1.29,0.13,97.25,24.88,100.0,54.677
0.10477,9.33,5.4,6.78,0.11,91.93,35.17,100.0,62.079
0.493527,0.63,0.42,1.38,0.07,99.52,29.3,99.2,53.646
0.151736,4.57,0.76,0.05,0.09,89.1,0.98,99.99,56.384
0.060584,2.52,4.46,0.01,0.1,99.48,18.88,98.99,55.664
0.047554,20.39,0.54,0.44,0.17,96.91,30.01,99.99,57.875
0.177012,5.48,5.98,0.01,0.08,95.17,18.51,99.35,54.059
0.493527,1.61,0.7,0.61,0.15,93.15,20.78,99.73,60.603
0.096243,10.56,1.12,0.24,0.13,95.81,11.57,100.0,55.092
0.082508,14.11,0.35,0.9,0.09,87.5,8.58,99.89,62.673
0.371214,3.13,2.16,0.01,0.07,99.45,23.86,99.38,53.47
0.180591,5.15,2.22,0.58,0.09,100.0,16.04,100.0,47.616
0.087817,20.39,1.54,0.39,0.08,95.77,31.37,99.93,46.444
0.071696,9.98,5.39,0.11,0.13,97.65,7.51,100.0,54.587
0.217989,3.41,0.57,0.42,0.17,99.2,13.29,99.83,61.463
0.135957,12.52,2.92,0.48,0.09,80.75,2.05,100.0,57.008
0.108663,10.77,0.12,0.3,0.2,86.45,4.87,99.82,59.787
0.159923,5.52,0.88,0.01,0.11,99.36,0.8,99.92,47.911
0.061117,15.92,2.89,0.01,0.07,100.0,22.97,98.66,56.612
0.039016,9.62,0.47,0.01,0.06,98.41,30.08,99.88,55.824
0.02722,6.25,0.92,1.12,0.12,98.33,6.26,99.88,60.451
0.087327,1.96,0.56,0.01,0.17,91.06,8.05,99.67,51.74
0.265828,4.13,2.46,1.08,0.12,85.94,20.5,99.88,57.188
0.063702,9.38,1.04,0.01,0.1,94.81,17.1,98.98,57.971
0.260732,7.78,1.38,0.01,0.08,97.44,7.29,100.0,47.749
0.160687,13.32,3.97,3.63,0.1,100.0,22.29,99.93,55.771
0.493527,2.9,3.56,2.17,0.06,99.17,14.18,99.74,56.872
0.055987,1.94,2.84,3.19,0.09,85.15,22.84,99.18,47.875
0.477503,20.39,0.21,1.55,0.19,91.51,0.8,99.94,58.254
0.016021,7.98,1.02,0.01,0.12,100.0,0.8,99.83,58.526
0.493527,3.82,1.71,0.31,0.11,100.0,7.91,99.83,63.747
0.039129,7.87,2.5,0.3,0.06,98.76,14.1,100.0,50.579
0.016021,14.3,1.01,0.01,0.09,100.0,37.63,99.87,59.44
0.099742,1.46,1.82,0.81,0.08,96.0,25.67,99.02,64.08
0.249441,18.11,1.85,0.01,0.11,93.27,15.19,99.56,54.758
0.074919,4.83,2.63,0.01,0.06,97.86,31.77,99.95,57.437
0.041166,1.15,0.26,0.01,0.15,86.45,11.11,99.99,46.444
0.091864,11.91,0.25,1.26,0.07,93.65,18.67,99.99,50.829
0.087215,8.56,1.45,1.5,0.21,100.0,17.43,99.96,46.95
0.134343,5.95,1.0,8.45,0.07,98.06,14.47,99.24,47.761
0.11762,2.38,1.93,0.7,0.22,95.58,20.75,99.99,46.444
0.02017,1.73,3.67,0.39,0.18,99.82,28.56,99.57,46.444
0.098132,3.49,1.73,0.01,0.06,97.01,27.58,98.89,49.783
0.493527,16.37,0.77,0.52,0.12,92.15,7.27,99.82,60.525
0.122486,10.68,1.34,0.63,0.11,100.0,17.63,99.9,51.202
0.099218,3.85,1.42,0.67,0.2,100.0,20.95,100.0,55.978
0.212656,10.41,1.26,0.29,0.21,94.67,30.27,99.81,55.038
0.33991,20.39,1.09,0.78,0.07,99.89,29.63,99.92,56.472
0.01946,3.56,2.65,0.36,0.06,93.96,33.44,100.0,59.757
0.409343,10.71,2.39,0.31,0.06,97.81,10.64,99.61,58.82
0.070249,0.63,4.68,0.01,0.08,93.83,0.8,99.96,63.974
0.041256,3.57,1.22,1.21,0.09,94.69,7.57,100.0,58.325
0.039109,7.99,2.93,0.23,0.13,94.23,0.8,99.9,60.285
0.042443,11.71,5.92,0.04,0.19,98.91,27.01,99.59,55.819
0.208873,8.95,0.7,1.31,0.16,94.71,13.34,100.0,59.987
0.136985,2.55,1.81,0.06,0.06,92.94,5.79,99.63,59.377
0.105784,9.65,4.17,0.81,0.11,91.84,28.66,100.0,48.138
0.016021,3.85,1.66,0.05,0.09,97.71,11.6,99.92,64.08
0.068097,3.87,1.01,2.25,0.21,95.17,13.25,99.3,51.24
0.091812,1.63,0.53,0.42,0.15,94.13,7.19,100.0,48.268
0.130499,2.92,2.0,0.01,0.11,61.45,28.98,100.0,46.444
